Name,Address,Rating,Business Status,Place ID,Website,Type
Abundant Care,"5506 Somerset Drive, Goleta",5.0,OPERATIONAL,ChIJZbe9-G1A6YARkdAbkdSLiyM,https://www.acaresb.com/,"health, point_of_interest, establishment"
Tarragona Open Space,"635 North San Marcos Road #551, Goleta",4.6,OPERATIONAL,ChIJ9fgT_gRA6YARB3WpQQmM__w,N/A,"park, point_of_interest, establishment"
Carey Group Inc,"5325 Calle Real, Santa Barbara",5.0,OPERATIONAL,ChIJVaJgYgxA6YARVYCfjVKRNBw,http://www.careygroupinc.com/,"general_contractor, point_of_interest, establishment"
Gamble Construction,"672 Dara Road, Goleta",5.0,OPERATIONAL,ChIJe0KG7WhA6YARTftpK5Uu434,http://gambleconstructioninc.com/,"general_contractor, point_of_interest, establishment"
The Church of Jesus Christ of Latter-day Saints,"478 Cambridge Drive, Goleta",5.0,OPERATIONAL,ChIJIaYtYG5A6YARDBFbEja1oU0,https://local.churchofjesuschrist.org/en/us/ca/goleta/478-cambridge-drive?utm_source=gmb&utm_medium=yext&y_source=1_MjkyNDE0MzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"church, place_of_worship, point_of_interest, establishment"
Animal Shelter Assistance Program (ASAP Cats),"County Animal Shelter, 5473 Overpass Road, Goleta",4.7,OPERATIONAL,ChIJdcEo5HRA6YARte7haK7cyec,http://www.asapcats.org/,"point_of_interest, establishment"
Goleta Valley Nursery School,"550 Cambridge Drive, Goleta",5.0,OPERATIONAL,ChIJU8nP2m5A6YARa7QOWQemN0s,http://www.goletavalleynurseryschool.com/,"school, point_of_interest, establishment"
Santa Barbara Elks Lodge #613,"150 North Kellogg Avenue, Santa Barbara",4.5,OPERATIONAL,ChIJj-VbgXFA6YARdHDjM694qbk,https://www.elks.org/lodges/ContactUs.cfm?LodgeNumber=0613,"point_of_interest, establishment"
Santa Barbara County Fire Station 12,"5330 Calle Real, Goleta",5.0,OPERATIONAL,ChIJ2QZSM3NA6YARdXxPLVt9FK4,http://www.sbcfire.com/,"fire_station, point_of_interest, establishment"
Our Redeemer Lutheran Church,"770 Vala Drive, Santa Barbara",,OPERATIONAL,ChIJyabNEANA6YARqzFtbGRodIU,http://www.orlcsb.net/,"church, place_of_worship, point_of_interest, establishment"
"Pinnacle Displays, Inc.","710 Mateo Court, Santa Barbara",,OPERATIONAL,ChIJfdFaFANA6YARfDtndb2DRck,http://pinnacledisplays.com/,"point_of_interest, establishment"
Teton Andrew,"5290 Overpass Road #103, Santa Barbara",,OPERATIONAL,ChIJxx8t38AU6YARhwGYPWB5t2g,N/A,"health, point_of_interest, establishment"
Michele Jackman Enterprises,"5060 Calle Real, Santa Barbara",,OPERATIONAL,ChIJD60_PAZA6YARP15ioW7JD18,http://mjackman.com/,"point_of_interest, establishment"
Eastern Goleta Valley,Eastern Goleta Valley,,,ChIJ-ZNr3P4_6YARYGLDzDHHv7U,N/A,"locality, political"
Ramada by Wyndham Santa Barbara,"4770 Calle Real, Santa Barbara",4.2,OPERATIONAL,ChIJg5Yeoqpq6YAROj6fhRU791g,https://www.sbramada.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,"lodging, point_of_interest, establishment"
Extended Stay America - Santa Barbara - Calle Real,"4870 Calle Real, Santa Barbara",3.7,OPERATIONAL,ChIJK5MgZwBA6YAR5Uvqr7JOicI,https://www.extendedstayamerica.com/hotels/ca/santa-barbara/calle-real?channel=gmb-listing&utm_source=google&utm_medium=organic&utm_campaign=gmb_listing,"lodging, point_of_interest, establishment"
Department of Social Services (SB),"234 Camino del Remedio, Santa Barbara",1.7,OPERATIONAL,ChIJbRmgFHlA6YARyssm9zkhFks,http://www.countyofsb.org/social_services/,"local_government_office, point_of_interest, establishment"
Santa Barbara Criminal Records,"4434 Calle Real, Santa Barbara",,OPERATIONAL,ChIJhcIGWU0V6YAR6M_ZwkszBLo,http://www.sbsheriff.org/,"police, local_government_office, point_of_interest, establishment"
Santa Barbara Sheriff's County Office,"4434 Calle Real, Santa Barbara",,OPERATIONAL,ChIJSY3hYFIV6YARRe_IeCcNrWU,http://www.sbsheriff.org/,"police, local_government_office, point_of_interest, establishment"
Santa Barbara Geriatric Programs,"345 Camino del Remedio, Santa Barbara",,OPERATIONAL,ChIJu8VTPa1q6YAR69cI-iuAIXY,N/A,"local_government_office, point_of_interest, establishment"
Santa Barbara County Public Health Department,"300 North San Antonio Road, Santa Barbara",2.3,OPERATIONAL,ChIJr2UNSFMV6YAR76B_rkqj9NA,http://www.sbcphd.org/,"doctor, local_government_office, health, point_of_interest, establishment"
Dr. Frances J Malinoff MD,"300 North San Antonio Road, Santa Barbara",,OPERATIONAL,ChIJf2YNSFMV6YARWFNBBhHnRGU,N/A,"doctor, health, point_of_interest, establishment"
Santa Barbara County Mental,"300 North San Antonio Road, Santa Barbara",,OPERATIONAL,ChIJr2UNSFMV6YAR-anOMWIBq_8,N/A,"local_government_office, point_of_interest, establishment"
Santa Barbara Tobacco Prevention,"300 North San Antonio Road, Santa Barbara",,OPERATIONAL,ChIJr2UNSFMV6YAR0CVHuMgsWng,N/A,"local_government_office, point_of_interest, establishment"
Dr. Maya M Antony MD,"345 Camino del Remedio, Santa Barbara",1.0,OPERATIONAL,ChIJofy5QFMV6YARIWniH3sMRag,http://doctors.cottagehealth.org/maya-antony-internal-medicine-santa-barbara,"doctor, health, point_of_interest, establishment"
Santa Barbara County Human Services,"300 North San Antonio Road, Santa Barbara",3.0,OPERATIONAL,ChIJr2UNSFMV6YAR5GOSvtarLFE,http://www.countyofsb.org/,"point_of_interest, establishment"
Emergency Medical Services,"300 North San Antonio Road, Santa Barbara",,CLOSED_TEMPORARILY,ChIJr2UNSFMV6YARpZ1f318HNX0,N/A,"local_government_office, point_of_interest, establishment"
Foothill Elementary School,"711 Ribera Drive, Santa Barbara",5.0,OPERATIONAL,ChIJkSAtcxBA6YARHj4PJiixqh0,https://www.gusd.us/foothill,"primary_school, school, point_of_interest, establishment"
Hatfield Jeanette B,"4400 Cathedral Oaks Road, Santa Barbara",,OPERATIONAL,ChIJ8TKSQLVq6YAR_jSD3N3Nito,N/A,"doctor, health, point_of_interest, establishment"
Santa Barbara County Jail,"4436 Calle Real, Santa Barbara",,OPERATIONAL,ChIJt7jhYFIV6YARxhxa95nvFC8,https://www.sbsheriff.org/home/who-is-in-custody/,"point_of_interest, establishment"
Santa Barbara Agricultural Commissioner,"263 Camino del Remedio, Santa Barbara",,OPERATIONAL,ChIJyZjVH1MV6YAR2roR5aanvrM,http://cosb.countyofsb.org/agcomm/,"local_government_office, point_of_interest, establishment"
Kingdom Hall of Jehovah's Witnesses,"715 North Turnpike Road, Santa Barbara",5.0,OPERATIONAL,ChIJ6aKY6AJA6YARC6M4F7aXfO4,http://www.jw.org/apps/index.html?option=FRNsPnPBrTZGT,"church, place_of_worship, point_of_interest, establishment"
Alcohol Drug & Mental Health,"315 Camino del Remedio, Santa Barbara",5.0,OPERATIONAL,ChIJWVe9Oq1q6YARV8uNHt8GZAg,N/A,"local_government_office, health, point_of_interest, establishment"
Growing Babies Infant Center/ Here We Grow Early Learning Center,"487 North Turnpike Road, Santa Barbara",5.0,OPERATIONAL,ChIJXy2ULgJA6YARXuWyZexkqF4,http://sbgrow.com/,"school, point_of_interest, establishment"
"Dr. Glenn Larsen, DC Chiropractor","487 North Turnpike Road, Santa Barbara",5.0,OPERATIONAL,ChIJXy2ULgJA6YAReOEHZnqeavA,http://drlarsenchiro.com/,"point_of_interest, health, establishment"
Santa Barbara Hnr Farm-Sheriff,"4436 Calle Real, Santa Barbara",,OPERATIONAL,ChIJSY3hYFIV6YARVoDgeFJDup4,N/A,"police, local_government_office, point_of_interest, establishment"
"Dr. Lawrence J. Bines, MD","300 North San Antonio Road, Santa Barbara",,OPERATIONAL,ChIJr2UNSFMV6YARjyuOXJCIEm0,http://doctors.cottagehealth.org/,"doctor, point_of_interest, health, establishment"
Community Action Comm Santa,"4400 Cathedral Oaks Road, Santa Barbara",,OPERATIONAL,ChIJ8TKSQLVq6YARFvC5Ve-kqQY,N/A,"point_of_interest, establishment"
Goleta Police Department,"4434 Calle Real, Santa Barbara",2.6,OPERATIONAL,ChIJhcIGWU0V6YARMIJdSx0vgTM,http://www.sbsheriff.org/,"police, point_of_interest, establishment"
White Sheryl C PhD,"234 Camino del Remedio, Santa Barbara",,OPERATIONAL,ChIJFTYduFIV6YARtPREBrmUYZ0,N/A,"point_of_interest, health, establishment"
"Brianna Kelly, CA","234 Camino del Remedio, Santa Barbara",2.0,OPERATIONAL,ChIJFTYduFIV6YAR9ttJ05Whjfo,N/A,"point_of_interest, health, establishment"
Santa Barbara County Veteran's,"315 Camino del Remedio, Santa Barbara",,OPERATIONAL,ChIJWVe9Oq1q6YARTVJktp-n2JQ,N/A,"local_government_office, point_of_interest, establishment"
In Home Care Network,"234 Camino del Remedio, Santa Barbara",4.0,OPERATIONAL,ChIJFTYduFIV6YARxx8Upc9ejpI,https://www.countyofsb.org/3606/In-Home-Supportive-Services-IHSS,"point_of_interest, health, establishment"
Santa Barbara Welfare Fraud,"234 Camino del Remedio, Santa Barbara",,OPERATIONAL,ChIJFTYduFIV6YARFux1Rkjx4PA,N/A,"point_of_interest, establishment"
Santa Barbara Sr Services Programs,"345 Camino del Remedio, Santa Barbara",,OPERATIONAL,ChIJu8VTPa1q6YARn1mz5Z-Oks0,N/A,"local_government_office, point_of_interest, establishment"
Santa Barbara Utilization Rvw,"345 Camino del Remedio, Santa Barbara",,OPERATIONAL,ChIJu8VTPa1q6YARPCxDPa0Rons,N/A,"local_government_office, point_of_interest, establishment"
Office of the Director,"300 North San Antonio Road, Santa Barbara",,OPERATIONAL,ChIJr2UNSFMV6YAR0PLcxvaSxTY,N/A,"local_government_office, point_of_interest, establishment"
Chu Linda MD,"300 North San Antonio Road, Santa Barbara",,OPERATIONAL,ChIJU-O5QFMV6YARL-XBhYcKR8c,N/A,"doctor, point_of_interest, health, establishment"
Koegler Ronald R MD,"300 North San Antonio Road, Santa Barbara",,OPERATIONAL,ChIJr2UNSFMV6YARZsmR9p5IVi0,N/A,"doctor, point_of_interest, health, establishment"
Tribbey Kathryn A,"300 North San Antonio Road # 1, Santa Barbara",,OPERATIONAL,ChIJU-O5QFMV6YAR1eCYEFoj9ks,N/A,"doctor, point_of_interest, health, establishment"
Cathedral Oaks Preschool,"4974 Cathedral Oaks Road, Santa Barbara",,OPERATIONAL,ChIJ9VpPQhtA6YARRgsPVwlh8Bs,http://www.cathedraloakspreschool.com/,"school, point_of_interest, establishment"
Our Redeemer Lutheran Church,"770 Vala Drive, Santa Barbara",,OPERATIONAL,ChIJyabNEANA6YARqzFtbGRodIU,http://www.orlcsb.net/,"church, place_of_worship, point_of_interest, establishment"
Community Action Commission,"315 Camino del Remedio, Santa Barbara",5.0,OPERATIONAL,ChIJWVe9Oq1q6YARJwZy_8TtMqg,N/A,"point_of_interest, establishment"
Santa Barbara Alcohol & Drug,"300 North San Antonio Road # 1, Santa Barbara",,OPERATIONAL,ChIJr2UNSFMV6YARqiebEVilRAk,N/A,"local_government_office, point_of_interest, establishment"
Santa Barbara County Coroner,"4434 Calle Real, Santa Barbara",,OPERATIONAL,ChIJhcIGWU0V6YAR8M2nSV9ZbNA,http://sbsheriff.org/,"local_government_office, point_of_interest, establishment"
Cascade Well & Pump Co,"1200 Via Regina, Santa Barbara",5.0,OPERATIONAL,ChIJGdkUGh9A6YARkD4IzwL64ws,http://cascadewell.com/,"general_contractor, point_of_interest, establishment"
Theriot Chuck Painting,"1029 Via Regina, Santa Barbara",2.3,OPERATIONAL,ChIJU0Q_WhlA6YARMb7WbLic-mg,http://theriotpainting.com/,"painter, point_of_interest, establishment"
County of Santa Barbara Communications,"4568 Calle Real Bldg C, Santa Barbara",,OPERATIONAL,ChIJjVoGBlMV6YARHq3Ex-NxOfY,N/A,"local_government_office, point_of_interest, establishment"
Las Brisas Transportation,"4538 Oak Glen Drive UNIT A, Santa Barbara",3.0,OPERATIONAL,ChIJ75erOKxq6YARHoVv2w174G8,N/A,"point_of_interest, establishment"
Community of Christ,"4675 Via Los Santos, Santa Barbara",5.0,OPERATIONAL,ChIJyz-4kvIU6YARcwTTCayNGeo,http://www.cofchrist.org/,"church, place_of_worship, point_of_interest, establishment"
Live Santa Barbara Properties,"899 San Antonio Creek Road, Santa Barbara",,OPERATIONAL,ChIJv0EY6qdq6YAR1T0d_EqYZJg,N/A,"real_estate_agency, point_of_interest, establishment"
Tuckers Grove Park,"4800 Cathedral Oaks Road, Santa Barbara",4.6,OPERATIONAL,ChIJQ_CAcBBA6YARv16_Q5s3KfE,https://www.countyofsb.org/847/Tuckers-Grove-Park,"park, tourist_attraction, point_of_interest, establishment"
The Woods Art Studio,"4597 Camino Molinero, Santa Barbara",5.0,OPERATIONAL,ChIJBYdE8aVq6YARdebwpQQD1Ac,http://thewoodsartstudio.com/,"point_of_interest, establishment"
805 QuickBooks ProAdvisors,"4651 La Espada Drive, Santa Barbara",5.0,OPERATIONAL,ChIJ5XjHCqFq6YAR6VMYk346KXc,N/A,"accounting, finance, point_of_interest, establishment"
Santa Barbara Detectives,"4434 Calle Real, Santa Barbara",,OPERATIONAL,ChIJhcIGWU0V6YARkfXJSCLWbEU,http://www.sbsheriff.org/,"police, local_government_office, point_of_interest, establishment"
"Virginia G. Moreno, MS","300 North San Antonio Road, Santa Barbara",,OPERATIONAL,ChIJf2YNSFMV6YAR7DkGJcm2ERw,N/A,"point_of_interest, health, establishment"
Church of Christ,"677 North Turnpike Road, Santa Barbara",4.6,OPERATIONAL,ChIJfb-nQmIU6YARrElIVcc88F4,N/A,"church, place_of_worship, point_of_interest, establishment"
"Dr. Elizabeth A. Toro, MD","4683 Sierra Madre Road, Santa Barbara",,OPERATIONAL,ChIJuwzCe6lq6YARhBbsk4kkgY4,N/A,"doctor, point_of_interest, health, establishment"
"Pinnacle Displays, Inc.","710 Mateo Court, Santa Barbara",,OPERATIONAL,ChIJfdFaFANA6YARfDtndb2DRck,http://pinnacledisplays.com/,"point_of_interest, establishment"
Sandcastle Music Together,"1033 Camino Del Rio, Santa Barbara",,OPERATIONAL,ChIJuY8qO6Vq6YARzR0F5z9GpX8,N/A,"point_of_interest, establishment"
Saint Barbara Event Center,"1205 San Antonio Creek Road, Santa Barbara",4.0,OPERATIONAL,ChIJlaLAoaNq6YAR4v1n2iEobJA,N/A,"point_of_interest, establishment"
Church of Religious Science,"487 North Turnpike Road, Santa Barbara",,OPERATIONAL,ChIJ_R5pJgJA6YARR6EzRJjKXRQ,N/A,"church, place_of_worship, point_of_interest, establishment"
Riviera Productions,"4558 Oak Glen Drive, Santa Barbara",,OPERATIONAL,ChIJu_0wOKxq6YARLW_GRnPsk_w,http://rivierasb.com/,"point_of_interest, establishment"
Goleta Water District,"1510 Glen Annie Road, Goleta",,OPERATIONAL,ChIJ4fHLbDNB6YARACZ-LKhr8RU,http://goletawater.com/,"point_of_interest, establishment"
Eastern Goleta Valley,Eastern Goleta Valley,,,ChIJ-ZNr3P4_6YARYGLDzDHHv7U,N/A,"locality, political"
Weidl Construction,"6210 Sunset Ridge Road, Goleta",4.5,OPERATIONAL,ChIJZW09YflA6YARsc8XiMmDDEs,http://www.weidlconstruction.com/,"general_contractor, point_of_interest, establishment"
Quality Tree Care,"2 El Camino Ratel, Goleta",5.0,OPERATIONAL,ChIJNZX3SVZA6YARluP84iOVo5Q,http://www.qualitytreecaresb.com/,"general_contractor, point_of_interest, establishment"
In The Irons Farm,"1220 Franklin Ranch Road, Goleta",3.9,OPERATIONAL,ChIJp0oGBvhA6YAR0Ukt48gsBRs,http://www.intheironsfarm.com/,"point_of_interest, establishment"
Goleta,Goleta,,,ChIJ40iJCXlA6YARWE2IAMVEypM,http://www.cityofgoleta.org/,"locality, political"
Womens Sexuality Center,"1550 North Fairview Avenue, Goleta",,OPERATIONAL,ChIJ__BtLldA6YARJO_9cyY-KT0,N/A,"health, point_of_interest, establishment"
Quality Tree Care,"2 El Camino Ratel, Goleta",5.0,OPERATIONAL,ChIJNZX3SVZA6YARluP84iOVo5Q,http://www.qualitytreecaresb.com/,"general_contractor, point_of_interest, establishment"
Weidl Construction,"6210 Sunset Ridge Road, Goleta",4.5,OPERATIONAL,ChIJZW09YflA6YARsc8XiMmDDEs,http://www.weidlconstruction.com/,"general_contractor, point_of_interest, establishment"
Carol Fay Quilts,"1417 Camino Rio Verde, Santa Barbara",,OPERATIONAL,ChIJ__-79kVA6YARZfRAxC3gm80,http://www.carolfayquilts.com/contact.htm,"home_goods_store, store, point_of_interest, establishment"
John Givens Farms,"1133 North Fairview Avenue, Goleta",5.0,OPERATIONAL,ChIJbTsHCllA6YARISq3VitcC1Y,N/A,"point_of_interest, establishment"
Santa Barbara Wildlife Care Network,"1460 North Fairview Avenue, Goleta",4.9,OPERATIONAL,ChIJWSVZK1FA6YARRn1VPi-JHAY,http://www.sbwcn.org/,"point_of_interest, establishment"
Zettas Paul MD,"1423 Camino Manadero, Santa Barbara",,OPERATIONAL,ChIJAV0Q609A6YARwsIbpEMVkLU,N/A,"doctor, health, point_of_interest, establishment"
Dragonfly Software,"1158 North Fairview Avenue, Goleta",,OPERATIONAL,ChIJ80yFelpA6YARk59UFgqIyMc,https://www.dfly.com/contact.asp,"point_of_interest, establishment"
Foxdale Farm,Goleta,,OPERATIONAL,ChIJNSdB5V5A6YARjWzZ3QHJaEg,http://www.foxdalefarmequestrian.com/,"point_of_interest, establishment"
In The Irons Farm,"1220 Franklin Ranch Road, Goleta",3.9,OPERATIONAL,ChIJp0oGBvhA6YAR0Ukt48gsBRs,http://www.intheironsfarm.com/,"point_of_interest, establishment"
Maker House,"1351 Holiday Hill Road, Goleta",4.3,OPERATIONAL,ChIJq8u5fKVB6YAR-yzwZfJp1h0,https://makerhouse.org/,"art_gallery, point_of_interest, establishment"
Clay Studio,"1351 Holiday Hill Road, Goleta",4.2,CLOSED_TEMPORARILY,ChIJr6fBO2JB6YAR-WPYqZhafUw,http://claystudiosb.org/,"point_of_interest, establishment"
Our Conscious Energy,"5906 Via Lemora, Goleta",,OPERATIONAL,ChIJ4-Gav_xB6YARrrBEaHSWl9k,N/A,"health, point_of_interest, establishment"
Elliott G William PHD,"1249 Camino Meleno, Santa Barbara",,OPERATIONAL,ChIJP-qhwkZA6YAR9LXV1-lx4vA,N/A,"health, point_of_interest, establishment"
CLOUDLAND INSTRUMENTS,"1124 North Fairview Avenue, Goleta",,OPERATIONAL,ChIJO9zUwKJA6YARZu6CiN2KRD0,N/A,"point_of_interest, establishment"
US-Taiwan Literature Foundation,"6182 Sunset Ridge Road, Santa Barbara",,OPERATIONAL,ChIJVVVBIPhA6YARtmOwE7e_kw4,https://ustaiwanliterature.org/Contact_Us.html,"point_of_interest, establishment"
Eastern Goleta Valley,Eastern Goleta Valley,,,ChIJ-ZNr3P4_6YARYGLDzDHHv7U,N/A,"locality, political"
Eastern Goleta Valley,Eastern Goleta Valley,,,ChIJ-ZNr3P4_6YARYGLDzDHHv7U,N/A,"locality, political"
Local Wood,"1900 North San Marcos Road, Santa Barbara",5.0,OPERATIONAL,ChIJR5cBGSxA6YARmC64Mt2HXxM,N/A,"general_contractor, point_of_interest, establishment"
Bjorklund Ranch,"1900 North San Marcos Road, Santa Barbara",,OPERATIONAL,ChIJR5cBGSxA6YAR3FbD42-QATU,http://www.bjorklundranch.com/900-contact_us.php,"point_of_interest, establishment"
MC Construction,"*, Santa Barbara",,OPERATIONAL,ChIJq6qqqhZA6YAR99RHFKragX4,http://www.mcconstructionsb.com/,"home_goods_store, general_contractor, point_of_interest, store, establishment"
Sal's & Brothers Landscapes,Santa Barbara,4.0,OPERATIONAL,ChIJq6qqqhZA6YAR8P9w16CYC0o,N/A,"general_contractor, point_of_interest, establishment"
Psychoheresy Awareness Ministries,Santa Barbara,,OPERATIONAL,ChIJq6qqqhZA6YARqwLb2xsEnxc,http://www.psychoheresy-aware.org/,"point_of_interest, establishment"
Help U Sell Real Estate,Santa Barbara,5.0,OPERATIONAL,ChIJAQAAADxA6YARPJAd0ml7EiY,https://www.helpusell.com/,"real_estate_agency, point_of_interest, establishment"
San Marcos Stables,"1840 North San Marcos Road, Santa Barbara",5.0,OPERATIONAL,ChIJU9ayRC5A6YARxYTp6Upw83g,https://www.sanmarcosstables.com/,"point_of_interest, establishment"
Motion Theatre Dance Company,"1440 North San Marcos Road, Santa Barbara",5.0,OPERATIONAL,ChIJ6z5FrCRA6YAR0T00Lxa-yZ8,https://www.sbmovementarts.com/join-us,"point_of_interest, establishment"
Carol Fay Quilts,"1417 Camino Rio Verde, Santa Barbara",,OPERATIONAL,ChIJ__-79kVA6YARZfRAxC3gm80,http://www.carolfayquilts.com/contact.htm,"home_goods_store, point_of_interest, store, establishment"
Kissing Point Viewpoint,"1857-1701 North San Marcos Road, Santa Barbara",5.0,OPERATIONAL,ChIJ4WgkKmtB6YARWRLhWq_9Ecw,N/A,"tourist_attraction, point_of_interest, establishment"
MTMX Corporation,"600 Ward Ave Suite E, Goleta",,OPERATIONAL,ChIJAQAAADxA6YARDbA-ygWIac8,http://mtmxcorp.com/,"point_of_interest, establishment"
Jennings Janis MD,Santa Barbara,,OPERATIONAL,ChIJAQAAADxA6YARBSUpEZ8ZYtM,N/A,"doctor, point_of_interest, health, establishment"
Casa Hauling,Santa Barbara,,OPERATIONAL,ChIJAQAAADxA6YARp1MVGxgS4ZM,N/A,"moving_company, point_of_interest, establishment"
Matt's Pool & Spa Services,Santa Barbara,5.0,OPERATIONAL,ChIJq6qqqhZA6YARgIexB3T2bdI,N/A,"general_contractor, point_of_interest, establishment"
San Jose Winery (site),"5320 Vineyard Road, Santa Barbara",5.0,OPERATIONAL,ChIJU3w2CwBB6YARg9_mcw0bVUg,https://goletahistory.com/goletas-oldest-building/,"point_of_interest, establishment"
Elliott G William PHD,"1249 Camino Meleno, Santa Barbara",,OPERATIONAL,ChIJP-qhwkZA6YAR9LXV1-lx4vA,N/A,"point_of_interest, health, establishment"
Zettas Paul MD,"1423 Camino Manadero, Santa Barbara",,OPERATIONAL,ChIJAV0Q609A6YARwsIbpEMVkLU,N/A,"doctor, point_of_interest, health, establishment"
Adam and Ian’s MTB Jumps,"1080 Tisha Court, Santa Barbara",5.0,OPERATIONAL,ChIJD9qUzDxB6YAR2_Xjp1xU0d4,N/A,"tourist_attraction, point_of_interest, establishment"
Eastern Goleta Valley,Eastern Goleta Valley,,,ChIJ-ZNr3P4_6YARYGLDzDHHv7U,N/A,"locality, political"
Bjorklund Ranch,"1900 North San Marcos Road, Santa Barbara",,OPERATIONAL,ChIJR5cBGSxA6YAR3FbD42-QATU,http://www.bjorklundranch.com/900-contact_us.php,"point_of_interest, establishment"
Local Wood,"1900 North San Marcos Road, Santa Barbara",5.0,OPERATIONAL,ChIJR5cBGSxA6YARmC64Mt2HXxM,N/A,"general_contractor, point_of_interest, establishment"
Naish Partners,"4600 Via Clarice, Santa Barbara",5.0,OPERATIONAL,ChIJD5zrV5hq6YAR5JCAsAroQnY,http://www.naishpartners.com/,"point_of_interest, establishment"
